lat;lon
55.85108758;37.52713334
55.8527395;37.5305915
55.85291772;37.53094503
55.84925437;37.53651595
55.85127231;37.5270668
55.84249732;37.54363761
55.83733611;37.50566731
55.84200552;37.50345789
55.84370335;37.49912551
55.84289574;37.49584482
55.86851809;37.48465472
55.87346894;37.46855178
55.86924721;37.47291097
55.86632944;37.47593628
55.85832994;37.48635788
55.86018085;37.49617308
55.8609953;37.50113583
55.86280819;37.50674921
55.86023665;37.49502105
55.86189364;37.50360878
55.86691808;37.47572273
55.87006376;37.47250317
55.83087861;37.51910841
55.87385147;37.49737477
55.83208078;37.52114845
55.8755477;37.49362797
55.83028842;37.52758635
55.87681295;37.49057179
55.87637139;37.49105194
55.87495346;37.49462501
55.87297274;37.49835973
55.8636384;37.50768663
55.80137286;37.49206711
55.86101472;37.49975463
55.80282528;37.49077163
55.80552919;37.47673416
55.80447564;37.48890968
55.80676444;37.47964794
55.80634772;37.48400637
55.80571554;37.48431004
55.80305908;37.49033661
55.80096192;37.49210035
55.80690064;37.47847049
55.80425072;37.47660275
55.80644299;37.52396967
55.84632385;37.48944038
55.56271324;37.44117129
55.85079102;37.49234418
55.80222889;37.54618946
55.85399188;37.50108072
55.80027904;37.54935307
55.8549718;37.50383408
55.79487824;37.55895913
55.85700257;37.50949264
55.80112677;37.54841294
55.85677503;37.51478718
55.80315252;37.54517782
55.80972867;37.52573767
55.85973631;37.51657768
55.81113993;37.5202407
55.86089426;37.51423581
55.85691524;37.50859495
55.85446122;37.50178932
55.85184812;37.49462719
55.84540275;37.48979253
55.84459084;37.5031925
55.86081819;37.52010601
55.8447254;37.50317031
55.83961008;37.52662018
55.83867407;37.5301106
55.85266649;37.51607697
55.85259736;37.5151295
55.82979983;37.55276469
55.81830039;37.56230019
55.81245767;37.55706274
55.80729184;37.56009979
55.80737234;37.57133003
55.80474143;37.56707801
55.80245128;37.56363184
55.84221842;37.57029254
55.84699926;37.56848803
55.86285461;37.56167358
55.86490713;37.56012464
55.85131969;37.51095173
55.85174733;37.51280334
55.86932066;37.55664809
55.8726825;37.55392499
55.87378923;37.5508956
55.83295193;37.52185322
55.82930661;37.51809726
55.80814399;37.49811686
55.86904594;37.54670927
55.82156527;37.5730144
55.81266755;37.57784748
55.84736639;37.56835312
55.80184252;37.58301545
55.80046147;37.58333572
55.78210613;37.58658429
55.53815554;37.39572369
55.52258487;37.51626103
55.80339594;37.58323426
55.77216095;37.46469338
55.8122671;37.57871696
55.76870307;37.47108606
55.82214075;37.57339366
55.76960181;37.48360303
55.76971848;37.48277866
55.85030802;37.56590713
55.76899204;37.47285162
55.89139449;37.54350786
55.82945197;37.57316534
55.85946661;37.69041249
55.78007156;37.44332575
55.4695063;37.29148264
55.46913695;37.29112594
55.78605221;37.48315537
55.78562284;37.48213608
55.78922028;37.41437513
55.81475259;37.46927327
55.77991203;37.44317579
55.7632663;37.55963871
55.7528227;37.49461168
55.77536309;37.48493235
55.73362166;37.73599034
55.79601004;37.55885204
55.79771583;37.55419968
55.79942257;37.55803944
55.80123862;37.56382951
55.79146127;37.59128484
55.79537896;37.49688573
55.80105082;37.56272232
55.79567203;37.4889853
55.80022845;37.50534398
55.80202738;37.50789427
55.80412985;37.53504676
55.86758488;37.46136109
55.85549049;37.46968214
55.85188661;37.47218297
55.84973546;37.47361159
55.84389185;37.47772049
55.82038454;37.49638109
55.81837631;37.49804572
55.8083012;37.50614997
55.80458512;37.51476081
55.80311961;37.51807252
55.80075383;37.5160664
55.79837731;37.51398754
55.79576139;37.51207364
55.65664153;37.54034611
55.83187839;37.48681275
55.77568421;37.49177792
55.74493024;37.81315269
55.74461382;37.86350769
55.87494247;37.68909874
55.8725505;37.69224506
55.82938457;37.48885189
55.87088625;37.68969937
55.868597;37.68619894
55.86382852;37.67880074
55.86002166;37.66510273
55.84687946;37.64175903
55.84661778;37.64368665
55.84743545;37.65653884
